,Car_Price,Car_Year,Car_Kms,Car_Model,Car_Fuel,Car_Location,Car_Company
15796,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15797,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15798,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15799,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15800,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15801,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15802,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15803,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15804,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15805,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15806,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15807,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15808,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15809,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15810,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15811,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15812,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15813,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15814,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15815,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15816,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15817,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15818,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15819,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15820,325000,2014,48717,Honda Amaze 1.2 EX i-VTEC,Petrol,Kolkata,Honda
15821,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15822,429000,2017,23724,Maruti Suzuki Ignis Sigma 1.2 MT,Petrol,Kolkata,Maruti Suzuki
15823,1125000,2011,54000,Audi A6 2.7 TDI,Diesel,Kolkata,Audi
15824,975000,2018,16234,Honda City ZX CVT Petrol ,Petrol,Kolkata,Honda
15825,499000,2013,60000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Kolkata,Ford
15826,475000,2016,32000,Honda Jazz VX Petrol,Petrol,Kolkata,Honda
15827,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15828,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15829,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15830,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15831,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15832,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15833,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15834,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15835,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15836,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15837,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15838,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15839,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15840,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15841,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15842,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15843,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15844,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15845,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15846,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15847,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15848,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15849,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15850,429000,2017,23724,Maruti Suzuki Ignis Sigma 1.2 MT,Petrol,Kolkata,Maruti Suzuki
15851,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15852,325000,2014,48717,Honda Amaze 1.2 EX i-VTEC,Petrol,Kolkata,Honda
15853,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15854,2300000,2018,22000,Audi Q3 35 TDI quattro Premium Plus,Diesel,Kolkata,Audi
15855,975000,2018,16234,Honda City ZX CVT Petrol ,Petrol,Kolkata,Honda
15856,715000,2015,19000,Honda City VX Diesel,Diesel,Kolkata,Honda
15857,499000,2013,60000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Kolkata,Ford
15858,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15859,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15860,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15861,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15862,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15863,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15864,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15865,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15866,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15867,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15868,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15869,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15870,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15871,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15872,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15873,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15874,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15875,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15876,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15877,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15878,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15879,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15880,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15881,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15882,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15883,525000,2018,16415,Honda Jazz S MT ,Petrol,Kolkata,Honda
15884,715000,2015,19000,Honda City VX Diesel,Diesel,Kolkata,Honda
15885,2300000,2018,22000,Audi Q3 35 TDI quattro Premium Plus,Diesel,Kolkata,Audi
15886,700000,2016,50000,Hyundai Creta 1.4 S Plus,Diesel,Kolkata,Hyundai
15887,1125000,2011,54000,Audi A6 2.7 TDI,Diesel,Kolkata,Audi
15888,2100000,2018,26100,Skoda Superb L&K TSI AT,Petrol,Kolkata,Skoda
15889,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15890,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15891,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15892,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15893,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15894,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15895,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15896,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15897,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15898,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15899,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15900,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15901,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15902,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15903,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15904,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15905,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15906,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15907,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15908,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15909,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15910,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15911,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15912,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15913,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15914,399000,2016,33594,Honda Amaze 1.2 S i-VTEC,Petrol,Kolkata,Honda
15915,499000,2016,49685,Hyundai Elite i20 Magna 1.2 ,Petrol,Kolkata,Hyundai
15916,4650000,2019,13000,BMW 5 Series 530i M Sport ,Petrol,Kolkata,BMW
15917,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15918,590000,2017,44000,Ford EcoSport Titanium+ 1.5L TDCi,Diesel,Kolkata,Ford
15919,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15920,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15921,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15922,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15923,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15924,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15925,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15926,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15927,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15928,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15929,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15930,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15931,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15932,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15933,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15934,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15935,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15936,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15937,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15938,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15939,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15940,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15941,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15942,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15943,4650000,2019,13000,BMW 5 Series 530i M Sport ,Petrol,Kolkata,BMW
15944,499000,2016,49685,Hyundai Elite i20 Magna 1.2 ,Petrol,Kolkata,Hyundai
15945,399000,2016,33594,Honda Amaze 1.2 S i-VTEC,Petrol,Kolkata,Honda
15946,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15947,475000,2017,43000,Honda Amaze 1.5 S i-DTEC,Diesel,Kolkata,Honda
15948,385000,2017,9705,Maruti Suzuki Wagon R 1.0 VXI,Petrol,Kolkata,Maruti Suzuki
15949,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15950,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15951,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15952,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15953,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15954,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15955,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15956,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15957,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15958,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15959,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15960,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15961,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15962,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15963,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15964,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15965,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15966,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15967,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15968,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15969,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15970,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15971,399000,2016,33594,Honda Amaze 1.2 S i-VTEC,Petrol,Kolkata,Honda
15972,2100000,2018,26100,Skoda Superb L&K TSI AT,Petrol,Kolkata,Skoda
15973,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15974,1700000,2019,7900,Honda Civic ZX CVT Petrol ,Petrol,Kolkata,Honda
15975,485000,2019,16000,Maruti Suzuki Celerio ZXi AMT ,Petrol,Kolkata,Maruti Suzuki
15976,340000,2015,38000,Nissan Sunny XL,Petrol,Kolkata,Nissan
15977,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15978,265000,2016,23001,Hyundai Eon 1.0 Kappa Magna + ,Petrol,Kolkata,Hyundai
15979,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15980,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15981,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15982,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15983,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15984,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15985,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15986,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15987,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15988,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15989,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15990,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15991,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15992,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15993,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15994,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15995,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15996,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15997,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15998,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15999,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
16000,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
16001,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
16002,189000,2009,53421,Maruti Suzuki A-Star Zxi,Petrol,Kolkata,Maruti Suzuki
16003,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
16004,340000,2015,38000,Nissan Sunny XL,Petrol,Kolkata,Nissan
16005,1700000,2019,7900,Honda Civic ZX CVT Petrol ,Petrol,Kolkata,Honda
16006,429000,2017,23724,Maruti Suzuki Ignis Sigma 1.2 MT,Petrol,Kolkata,Maruti Suzuki
16007,1450000,2018,40000,Jeep Compass Limited 2.0 Diesel 4x4 ,Diesel,Kolkata,Jeep
16008,499000,2013,60000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Kolkata,Ford
16009,435000,2015,35000,Volkswagen Polo Highline1.5L (D),Diesel,Kolkata,Volkswagen
16010,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
16011,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
16012,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
16013,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
16014,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
16015,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
16016,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
16017,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
16018,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
16019,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
16020,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
16021,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
16022,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
16023,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
16024,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
16025,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
16026,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
16027,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
16028,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
16029,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
16030,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
16031,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
16032,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
16033,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
16034,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
16035,499000,2016,49685,Hyundai Elite i20 Magna 1.2 ,Petrol,Kolkata,Hyundai
16036,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
16037,510000,2017,42000,Maruti Suzuki Swift ZXi ,Petrol,Kolkata,Maruti Suzuki
16038,399000,2016,33594,Honda Amaze 1.2 S i-VTEC,Petrol,Kolkata,Honda
16039,850000,2017,38000,Honda City ZX Diesel,Diesel,Kolkata,Honda
16040,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
16041,850000,2018,75000,Maruti Suzuki Ertiga ZDI + SHVS,Diesel,Kolkata,Maruti Suzuki
16042,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
16043,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
16044,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
16045,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
16046,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
16047,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
16048,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
16049,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
16050,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
16051,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
16052,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
16053,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
16054,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
16055,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
16056,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
16057,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
16058,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
16059,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
16060,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
16061,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
16062,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
16063,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
16064,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
16065,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
16066,499000,2016,49685,Hyundai Elite i20 Magna 1.2 ,Petrol,Kolkata,Hyundai
16067,1700000,2019,7900,Honda Civic ZX CVT Petrol ,Petrol,Kolkata,Honda
16068,399000,2016,33594,Honda Amaze 1.2 S i-VTEC,Petrol,Kolkata,Honda
16069,4650000,2019,13000,BMW 5 Series 530i M Sport ,Petrol,Kolkata,BMW
16070,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
16071,850000,2017,38000,Honda City ZX Diesel,Diesel,Kolkata,Honda
16072,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
16073,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
16074,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
16075,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
16076,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
16077,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
16078,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
16079,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
16080,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
16081,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
16082,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
16083,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
16084,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
16085,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
16086,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
